date,open,high,low,close,volume,adjusted,oi
2011-12-07,1349.3461,1353.4556,1346.1122,1353.4556,83951927.071398,1353.4556,7890176.0
2011-12-08,1347.4715,1349.5981,1341.2712,1347.571,99865323.7438284,1347.571,7810412.0
2011-12-09,1339.2498,1345.2063,1339.2498,1339.8985,98900164.3319923,1339.8985,7841880.0
2011-12-12,1342.2662,1342.2662,1327.9913,1329.639,104136699.4636233,1329.639,8098836.0
2011-12-13,1322.838,1325.7205,1320.6783,1321.7878,96099075.8929502,1321.7878,8026858.0
2011-12-14,1318.6578,1323.4254,1317.4385,1319.489,88193616.4189841,1319.489,8041966.0
2011-12-15,1292.5167,1305.7901,1292.5167,1300.8407,125942948.2458387,1300.8407,7985276.0
2011-12-16,1305.1514,1318.6834,1304.0009,1318.6834,100272171.0327181,1318.6834,7908868.0
2011-12-19,1317.5087,1317.5087,1305.3106,1313.512,109052290.9056151,1313.512,7878396.0
2011-12-20,1316.1704,1317.4515,1310.3618,1314.5587,96453321.0135399,1314.5587,7869392.0
2011-12-21,1324.9727,1324.9908,1319.4275,1320.2227,85962971.9949365,1320.2227,7779966.0
2011-12-22,1319.2231,1324.6033,1316.0138,1324.1129,87984862.0946998,1324.1129,7668912.0
2011-12-23,1325.8973,1333.5763,1324.9237,1333.5763,82822435.6672724,1333.5763,7581584.0
2011-12-26,1334.3083,1334.3083,1322.4731,1323.8716,84908293.9251082,1323.8716,7623278.0
2011-12-27,1322.6273,1327.4528,1321.3117,1323.0186,70316048.0422925,1323.0186,7580350.0
2011-12-28,1327.2344,1331.3451,1325.0267,1327.8608,83927387.5624823,1327.8608,7481246.0
2011-12-29,1316.9679,1322.6626,1316.9679,1317.432,77252641.1374078,1317.432,7382004.0
2011-12-30,1322.0407,1326.1649,1318.0182,1323.1581,97899099.4214681,1323.1581,7145184.0
2012-01-04,1337.554,1341.0229,1325.3934,1325.5516,89987788.4541151,1325.5516,7159974.0
2012-01-05,1324.8422,1340.9114,1324.7112,1338.3194,118772142.2347926,1338.3194,6985558.0
2012-01-06,1331.0665,1338.1026,1330.195,1337.9823,86384248.8827018,1337.9823,6940076.0
2012-01-09,1334.2897,1338.7039,1330.3914,1336.892,84284359.2951738,1336.892,6982444.0
2012-01-10,1340.7842,1350.6789,1335.5931,1346.9497,99247087.4268257,1346.9497,6905704.0
2012-01-11,1349.957,1354.2108,1346.304,1353.6195,76903389.699656,1353.6195,6821748.0
2012-01-12,1351.8568,1358.2238,1349.5998,1356.152,82221018.5642457,1356.152,6822718.0
2012-01-13,1355.0862,1356.4427,1349.3706,1353.4246,82841521.9519847,1353.4246,6798406.0
2012-01-16,1345.1793,1354.7928,1341.9187,1352.018,83841483.9632318,1352.018,6735428.0
2012-01-17,1355.8663,1372.1759,1355.609,1371.0043,100506996.6704696,1371.0043,6550420.0
2012-01-18,1369.799,1375.8006,1367.8925,1370.1547,78731383.9792851,1370.1547,6414790.0
2012-01-19,1374.5032,1378.8183,1372.0463,1378.613,60034943.5254298,1378.613,6082952.0
2012-01-20,1381.5036,1392.8896,1379.8678,1392.3533,64686788.8597369,1392.3533,5884208.0
2012-01-30,1393.1017,1399.4111,1389.0613,1389.4531,67542103.1799037,1389.4531,6084044.0
2012-01-31,1389.6422,1393.7497,1386.0338,1393.1796,79172022.8765819,1393.1796,6541300.0
2012-02-01,1390.3178,1392.1612,1385.8564,1386.0257,76664428.1896153,1386.0257,6651212.0
2012-02-02,1390.7502,1395.566,1385.6528,1392.402,88770585.9213682,1392.402,6828896.0
2012-02-03,1389.8673,1398.8958,1389.3525,1396.9925,77054670.7171664,1396.9925,6918894.0
2012-02-06,1406.5463,1412.2292,1406.1247,1410.3085,81707128.7732942,1410.3085,7077322.0
2012-02-07,1410.3078,1412.1915,1397.0198,1400.789,99000313.7135722,1400.789,7108988.0
2012-02-08,1405.3892,1420.1102,1404.9819,1420.1065,100023252.7930924,1420.1065,7304228.0
2012-02-09,1414.9169,1422.1033,1409.399,1411.3469,108655737.3433117,1411.3469,7200496.0
2012-02-10,1413.8608,1414.0777,1405.1688,1405.9455,93645094.3652876,1405.9455,7280974.0
2012-02-13,1403.4342,1409.2159,1399.989,1405.7277,92180015.22001,1405.7277,7407414.0
2012-02-14,1404.352,1405.7031,1398.5003,1399.3927,79511654.58175,1399.3927,7453078.0
2012-02-15,1402.1271,1407.6056,1398.0745,1398.2192,101872814.8808072,1398.2192,7594176.0
2012-02-16,1394.9401,1395.1113,1376.6082,1380.7832,117821565.6022872,1380.7832,7439076.0
2012-02-17,1389.1129,1392.1893,1387.0538,1387.8779,96392447.1006616,1387.8779,7543828.0
2012-02-20,1397.5406,1399.6194,1390.69,1391.7684,89547180.1929093,1391.7684,7636460.0
2012-02-21,1391.8645,1403.4614,1390.874,1403.3687,107627651.4004983,1403.3687,7671750.0
2012-02-22,1409.786,1410.103,1405.16,1407.2838,85856940.4838787,1407.2838,7649130.0
2012-02-23,1406.3924,1407.0561,1400.4435,1406.6351,89644602.9623875,1406.6351,7701724.0
2012-02-24,1406.4966,1409.7067,1401.2927,1403.1727,90177425.8575961,1403.1727,7636428.0
2012-02-27,1409.1819,1415.7654,1408.2728,1411.3554,94359619.9164002,1411.3554,7745636.0
2012-02-28,1411.9948,1420.3649,1411.9317,1420.3649,78741187.528415,1420.3649,7763338.0
2012-02-29,1418.9269,1422.6213,1415.8324,1422.4378,82844340.4723595,1422.4378,7848640.0
2012-03-01,1414.0423,1420.9164,1410.5768,1410.6802,112127756.1759296,1410.6802,7636526.0
2012-03-02,1417.6037,1422.8105,1417.1417,1421.539,94117901.1581668,1421.539,7750416.0
2012-03-05,1421.1348,1424.0789,1413.9615,1416.8441,100436257.9362794,1416.8441,7927318.0
2012-03-06,1415.2737,1415.3018,1408.2218,1409.07,93331411.4292227,1409.07,7915430.0
2012-03-07,1396.3067,1401.4592,1394.5465,1396.8918,95464265.4506998,1396.8918,7880708.0
2012-03-08,1399.3465,1402.7782,1398.6843,1400.0193,91890565.4319505,1400.0193,7875764.0
2012-03-09,1404.2943,1419.081,1404.2144,1418.6927,114717731.3116781,1418.6927,7980408.0
2012-03-12,1418.7096,1419.8268,1412.8218,1417.5996,98531091.3433436,1417.5996,8081728.0
2012-03-13,1417.8493,1425.8268,1417.6004,1425.1803,92761886.4969591,1425.1803,8261944.0
2012-03-14,1429.1799,1431.4297,1415.853,1418.1711,129607943.81586,1418.1711,8206416.0
2012-03-15,1416.8953,1421.0546,1412.6503,1417.7367,119333027.7893854,1417.7367,8470676.0
2012-03-16,1424.5289,1426.427,1416.0782,1418.7187,123929421.7989268,1418.7187,8496252.0
2012-03-19,1419.5762,1420.357,1413.4596,1415.9869,101312633.956308,1415.9869,8559936.0
2012-03-20,1417.4431,1418.6523,1407.8456,1410.517,108650559.8439275,1410.517,8365094.0
2012-03-21,1406.37,1413.127,1406.1266,1412.5187,98726488.3319384,1412.5187,8415444.0
2012-03-22,1412.4654,1414.3373,1406.0254,1406.9842,102061839.5624676,1406.9842,8456736.0
2012-03-23,1408.2805,1412.6281,1405.6964,1412.5664,100548171.5768151,1412.5664,8562132.0
2012-03-26,1415.0666,1418.7145,1414.0738,1415.1931,94788984.7321977,1415.1931,8620784.0
2012-03-27,1420.6917,1421.9379,1417.5933,1420.8603,85114168.4568356,1420.8603,8620130.0
2012-03-28,1417.5806,1419.6153,1413.5892,1413.7459,106879272.9687965,1413.7459,8663632.0
2012-03-29,1411.0397,1412.5563,1402.5194,1405.4191,110317684.0095536,1405.4191,8406218.0
2012-03-30,1405.7331,1407.1407,1403.4052,1404.7358,76930318.8236722,1404.7358,7930476.0
2012-04-05,1405.9421,1417.7609,1402.0889,1416.4654,101688354.9767104,1416.4654,8176682.0
2012-04-06,1417.9988,1424.8569,1416.4053,1424.7659,109916106.1283211,1424.7659,8414952.0
2012-04-09,1424.3181,1429.1186,1421.9244,1422.6875,111165262.1040132,1422.6875,8614132.0
2012-04-10,1421.4843,1426.9771,1419.8399,1424.1884,108741610.3064712,1424.1884,8737178.0
2012-04-11,1410.4338,1412.6803,1406.0143,1408.5613,101337479.826134,1408.5613,8676486.0
2012-04-12,1411.3165,1414.9159,1409.6525,1413.6903,90460932.2439956,1413.6903,8706690.0
2012-04-13,1421.2659,1421.5996,1411.5213,1411.8408,95769186.4647299,1411.8408,8807264.0
2012-04-16,1398.0518,1402.1213,1397.4126,1398.9045,92478533.2910147,1398.9045,8832494.0
2012-04-17,1399.8703,1401.9293,1396.7875,1397.2643,91347050.5409721,1397.2643,9061604.0
2012-04-18,1404.1691,1409.8428,1397.6851,1408.2957,140344147.464986,1408.2957,8943668.0
2012-04-19,1402.3835,1406.6764,1402.3835,1406.4574,100355072.2950476,1406.4574,9201000.0
2012-04-20,1405.9787,1409.4856,1402.9935,1406.5978,100008608.7415797,1406.5978,9225746.0
2012-04-23,1410.9535,1411.1754,1402.3394,1402.5311,110954761.5225402,1402.5311,9395176.0
2012-04-24,1402.3998,1405.2472,1395.4662,1397.917,126290575.9707658,1397.917,9478456.0
2012-04-25,1401.2318,1401.385,1397.4905,1398.8163,104467998.152031,1398.8163,9610482.0
2012-04-26,1399.6116,1405.4641,1398.7677,1404.9565,86632462.4922338,1404.9565,9417704.0
2012-04-27,1408.0905,1408.0905,1404.2708,1404.657,96088782.1663638,1404.657,9533280.0
2012-05-02,1408.6933,1408.911,1404.3254,1404.5997,95617108.9088527,1404.5997,9672516.0
2012-05-03,1400.4317,1401.9347,1393.8354,1394.5464,117084553.1603579,1394.5464,9915132.0
2012-05-04,1392.068,1398.685,1392.051,1398.6172,98712640.8187924,1398.6172,10001672.0
2012-05-07,1390.0064,1390.5354,1382.8608,1385.4007,112657392.917671,1385.4007,9953090.0
2012-05-08,1387.8307,1391.0219,1384.5247,1384.7851,102732831.2282254,1384.7851,10090298.0
2012-05-09,1377.428,1379.5737,1369.7762,1373.9306,113866139.8892934,1373.9306,10094550.0
2012-05-10,1376.1806,1378.6286,1372.0351,1377.7794,101516976.6834838,1377.7794,10156322.0
2012-05-11,1375.5881,1375.8941,1357.0591,1357.2915,150688699.3263736,1357.2915,10136150.0
2012-05-14,1360.4657,1360.7842,1337.207,1339.6425,162216386.3872819,1339.6425,9992878.0
2012-05-15,1332.6604,1336.7481,1325.1646,1336.2943,164284965.8897762,1336.2943,9897720.0
2012-05-16,1330.8002,1335.0119,1315.7099,1315.7099,160073483.7279466,1315.7099,10115814.0
2012-05-17,1324.5699,1333.6572,1321.4142,1331.6598,174029601.8165977,1331.6598,9958950.0
2012-05-18,1326.443,1329.2273,1317.6066,1323.5491,171553164.0342095,1323.5491,10098788.0
2012-05-21,1331.176,1339.1864,1329.052,1337.0672,144597601.0715279,1337.0672,10138418.0
2012-05-22,1337.8401,1338.793,1331.3115,1332.2927,123184505.2455115,1332.2927,10283186.0
2012-05-23,1318.4508,1318.4508,1306.7906,1313.0904,153625015.471226,1313.0904,10416612.0
2012-05-24,1312.0768,1317.0767,1306.3749,1316.908,134371518.9741566,1316.908,10311350.0
2012-05-25,1316.5867,1318.1529,1308.9324,1316.9235,131284166.9005222,1316.9235,10458510.0
2012-05-28,1320.6173,1327.2272,1317.8006,1326.2748,130031518.4104526,1326.2748,10349156.0
2012-05-29,1321.7706,1332.6765,1320.4208,1331.693,139456803.7243683,1331.693,10306472.0
2012-05-30,1325.0262,1327.7477,1319.1705,1322.5091,141900951.06681,1322.5091,10344170.0
2012-05-31,1310.7659,1318.8007,1310.085,1314.1898,130091810.2376013,1314.1898,10562620.0
2012-06-01,1310.7693,1314.9856,1304.9394,1304.9394,148163243.7983361,1304.9394,10525906.0
2012-06-04,1291.3081,1293.5227,1272.7089,1275.826,187733278.5151544,1275.826,10728996.0
2012-06-05,1282.6479,1294.0602,1282.5852,1288.1794,202487068.5059759,1288.1794,10396008.0
2012-06-06,1288.0386,1297.0383,1285.3287,1290.1824,190683319.6287886,1290.1824,10483098.0
2012-06-07,1300.3642,1303.1553,1291.8638,1293.5948,164975871.0147041,1293.5948,10291008.0
2012-06-08,1293.6974,1294.5224,1280.6702,1282.9929,192209670.9561279,1282.9929,10412900.0
2012-06-11,1282.9929,1304.4171,1282.9929,1303.1876,182015848.6626121,1303.1876,10394500.0
2012-06-12,1291.3588,1293.8375,1289.0421,1292.0708,158547867.6667921,1292.0708,10642008.0
2012-06-13,1293.3408,1293.6549,1288.102,1291.6772,171782138.1785741,1291.6772,10748120.0
2012-06-14,1287.2852,1297.5199,1285.0206,1288.3152,172772296.6406914,1288.3152,10584510.0
2012-06-15,1292.5458,1302.1518,1292.2044,1302.0507,162671087.2503618,1302.0507,10274580.0
2012-06-18,1310.1779,1313.3218,1304.1425,1306.8744,158940224.0846242,1306.8744,10566460.0
2012-06-19,1307.549,1312.716,1305.9242,1307.6359,181385664.2701074,1307.6359,10513770.0
2012-06-20,1315.3238,1319.6259,1313.4775,1317.461,153658561.9909048,1317.461,10635012.0
2012-06-21,1305.7201,1308.0734,1300.534,1300.7793,173211128.0086173,1300.7793,10590736.0
2012-06-25,1294.6114,1308.1191,1294.6114,1300.6626,175417998.826025,1300.6626,10726950.0
2012-06-26,1305.0852,1306.6259,1294.0735,1296.1352,172190088.366741,1296.1352,10923416.0
2012-06-27,1296.7121,1298.6588,1290.458,1294.1286,155794540.893667,1294.1286,11179178.0
2012-06-28,1300.8207,1301.956,1297.0188,1300.5754,152217777.2658146,1300.5754,10990572.0
2012-06-29,1297.7807,1310.632,1294.8317,1310.632,174609175.3867194,1310.632,10752200.0
2012-07-02,1327.0661,1327.206,1313.7048,1315.4025,163213284.7894259,1315.4025,11038614.0
2012-07-03,1316.2134,1333.5296,1315.5188,1331.5124,207778380.96837,1331.5124,11067500.0
2012-07-04,1333.8984,1339.1821,1331.294,1334.8432,208105727.6010348,1334.8432,11234980.0
2012-07-05,1334.3472,1342.2652,1332.376,1341.9419,216092158.2635954,1341.9419,11277670.0
2012-07-06,1340.2355,1342.4548,1333.2237,1336.1701,194093453.5575242,1336.1701,11111404.0
2012-07-09,1329.3065,1342.0653,1326.1,1337.9681,271354213.2590552,1337.9681,11545232.0
2012-07-10,1336.524,1341.3613,1329.5999,1329.7559,235094745.175122,1329.7559,11669860.0
2012-07-11,1327.9836,1337.6566,1324.7336,1327.2612,329425904.1629546,1327.2612,11274062.0
2012-07-12,1328.2178,1330.009,1321.6085,1324.5703,221351272.1943162,1324.5703,11279446.0
2012-07-13,1325.457,1337.644,1325.2663,1337.516,229191354.2500224,1337.516,11437304.0
2012-07-16,1342.5556,1350.0356,1342.5556,1346.2683,223705104.3403988,1346.2683,11941736.0
2012-07-17,1351.0656,1351.954,1332.6595,1333.9112,276143492.0977267,1333.9112,11406224.0
2012-07-18,1334.5436,1336.0145,1325.6939,1329.8032,250159368.9455425,1329.8032,11362926.0
2012-07-19,1335.514,1337.569,1330.3239,1336.1875,261230271.8891807,1336.1875,11673836.0
2012-07-20,1337.5177,1339.5176,1326.9891,1327.9032,249907264.5524496,1327.9032,11790690.0
2012-07-23,1318.7005,1318.727,1301.4723,1303.3188,276432512.9805117,1303.3188,11417950.0
2012-07-24,1290.6124,1301.1124,1286.7182,1295.5595,247890582.5881615,1295.5595,11006952.0
2012-07-25,1288.2225,1299.8941,1285.5665,1285.6173,275706100.6260792,1285.6173,10844452.0
2012-07-26,1291.7204,1294.1139,1285.5992,1289.572,238270574.2796536,1289.572,10969680.0
2012-07-27,1290.9672,1302.5895,1288.6583,1302.0813,235727993.1767298,1302.0813,10873690.0
2012-07-30,1308.3449,1312.0906,1295.4416,1301.4905,245382681.5402846,1301.4905,11086054.0
2012-07-31,1301.5329,1308.1256,1300.8408,1307.8193,231893855.7481272,1307.8193,11052934.0
2012-08-01,1303.1884,1311.0937,1299.1237,1303.9036,277788190.6447182,1303.9036,11197640.0
2012-08-02,1298.3266,1300.9379,1294.5787,1298.1393,251535695.3351036,1298.1393,11246294.0
2012-08-03,1289.5889,1296.033,1288.9187,1295.1509,241375756.558268,1295.1509,11255322.0
2012-08-06,1300.6236,1303.2106,1297.5707,1302.0179,203814591.6025249,1302.0179,11239648.0
2012-08-07,1302.3474,1308.3544,1301.6509,1306.9003,221526847.632014,1306.9003,11370638.0
2012-08-08,1307.5357,1308.276,1297.9811,1298.1506,198676612.7757402,1298.1506,11088958.0
2012-08-09,1301.7315,1311.3915,1301.6666,1311.327,202791009.165093,1311.327,11113190.0
2012-08-10,1311.5685,1314.7686,1304.8824,1307.0753,203083063.0208901,1307.0753,11032068.0
2012-08-13,1307.8115,1308.5721,1297.5891,1298.0889,194706451.1029606,1298.0889,11351494.0
2012-08-14,1297.1368,1297.2909,1283.9849,1295.768,234228938.606499,1295.768,11397770.0
2012-08-15,1293.8195,1304.4514,1291.2494,1301.8224,234599727.2162454,1301.8224,11465016.0
2012-08-16,1305.8745,1306.8602,1297.2466,1298.1969,191634600.8913877,1298.1969,11466652.0
2012-08-17,1304.8145,1305.0108,1298.64,1302.0074,191947180.9281756,1302.0074,11548056.0
2012-08-20,1304.2464,1304.2464,1297.8795,1299.5333,172337294.7841442,1299.5333,11869302.0
2012-08-21,1300.9968,1307.3946,1297.6508,1306.3116,203755341.4024712,1306.3116,12055596.0
2012-08-22,1309.5625,1312.9583,1305.4355,1306.7278,204242914.7912273,1306.7278,12122258.0
2012-08-23,1310.4084,1316.9817,1306.1375,1313.3988,247733450.0772642,1313.3988,11978768.0
2012-08-24,1309.0937,1310.6637,1306.4412,1309.5388,190258825.9514651,1309.5388,12130252.0
2012-08-27,1316.7827,1323.2655,1315.7543,1319.9066,197330983.7493919,1319.9066,12017780.0
2012-08-28,1312.9507,1314.4385,1307.2881,1307.5642,195238416.1876204,1307.5642,12113700.0
2012-08-29,1307.0138,1309.692,1291.4982,1303.0669,263864914.4456522,1303.0669,11848378.0
2012-08-30,1302.9419,1311.5108,1296.8732,1310.1005,259135559.801037,1310.1005,11947148.0
2012-08-31,1304.9529,1305.9853,1300.7152,1302.9685,191310593.5926454,1302.9685,11954526.0
2012-09-03,1303.4812,1318.7685,1302.5873,1315.5726,230604535.8570936,1315.5726,12244818.0
2012-09-04,1316.4454,1317.4582,1306.445,1309.1025,219962293.0991592,1309.1025,12304012.0
2012-09-05,1302.9276,1305.2822,1299.3414,1300.0404,206508484.3590501,1300.0404,12306136.0
2012-09-06,1301.3804,1308.2118,1298.8747,1305.4085,236608596.9773207,1305.4085,12174864.0
2012-09-07,1303.5273,1320.0471,1300.7479,1313.5212,278581634.7663263,1313.5212,11752926.0
2012-09-10,1327.9185,1341.607,1327.9185,1340.8659,259777937.357772,1340.8659,11892026.0
2012-09-11,1338.3375,1340.4253,1332.1469,1340.0456,264157519.7510878,1340.0456,11624570.0
2012-09-12,1340.6559,1349.1503,1338.3195,1344.7165,270217491.7374462,1344.7165,11732350.0
2012-09-13,1345.9755,1346.9376,1337.6768,1337.9885,208243528.7384916,1337.9885,11608076.0
2012-09-14,1363.5176,1380.0017,1363.5176,1372.0684,251234205.563269,1372.0684,11521254.0
2012-09-17,1369.4855,1370.2793,1362.6274,1363.4505,247483735.2992718,1363.4505,11682382.0
2012-09-18,1351.1786,1367.5408,1350.3491,1361.0354,265139069.4716255,1361.0354,11090772.0
2012-09-19,1364.9108,1371.0156,1360.3791,1369.6244,222128234.0989497,1369.6244,11277216.0
2012-09-20,1362.9768,1366.0883,1349.6611,1349.8007,288813323.2683562,1349.8007,11322336.0
2012-09-21,1354.0123,1357.749,1347.0853,1349.8946,276240608.5062945,1349.8946,11252142.0
2012-09-24,1342.9793,1342.9793,1329.6137,1336.8638,275780423.78292,1336.8638,11000208.0
2012-09-25,1340.9265,1342.9244,1337.6594,1339.2472,228948992.1338772,1339.2472,10773804.0
2012-09-26,1334.0412,1342.0806,1333.3344,1335.4097,209997261.1334618,1335.4097,10347854.0
2012-09-27,1329.988,1348.5565,1328.0945,1338.0056,178831778.4495932,1338.0056,9582810.0
2012-09-28,1344.8118,1351.738,1340.6955,1351.3777,117732200.1247502,1351.3777,8974228.0
2012-10-08,1346.6842,1347.4939,1337.1163,1338.8334,152256072.3796032,1338.8334,9139710.0
2012-10-09,1343.3337,1356.5084,1342.9878,1355.8072,196056583.6346904,1355.8072,9762318.0
2012-10-10,1350.8099,1355.4467,1347.7258,1354.0724,174915536.297028,1354.0724,10059078.0
2012-10-11,1348.2259,1356.8484,1346.0298,1351.3952,209601749.1982535,1351.3952,10316288.0
2012-10-12,1353.9255,1359.7512,1345.4764,1348.3459,215888949.0717877,1348.3459,10135436.0
2012-10-15,1334.6646,1343.3168,1334.4667,1337.0865,198380974.4972924,1337.0865,10254922.0
2012-10-16,1339.5427,1344.6845,1338.2067,1343.6956,175583985.1672302,1343.6956,10149532.0
2012-10-17,1344.6633,1348.4394,1341.7998,1346.6639,204775645.7781628,1346.6639,10315122.0
2012-10-18,1351.6297,1356.5755,1351.027,1354.4354,176943829.3398168,1354.4354,10265112.0
2012-10-19,1354.0008,1354.736,1341.54,1342.0926,164881971.3956945,1342.0926,10169414.0
2012-10-22,1335.79,1344.51,1333.01,1344.5,168817881.9187016,1344.5,10169414.0
2012-10-23,1343.05,1344.5,1328.66,1329.09,211973840.4545906,1329.09,10169414.0
2012-10-24,1328.26,1337.46,1328.21,1337.14,200356297.7386888,1337.14,10346298.0
2012-10-25,1339.33,1342.27,1334.04,1338.96,180503069.1235995,1338.96,10403416.0
2012-10-26,1337.0,1338.96,1326.43,1330.77,206640556.5474841,1330.77,10354912.0
2012-10-29,1331.9,1333.24,1322.38,1323.39,205309479.6643755,1323.39,10570208.0
2012-10-30,1321.58,1323.76,1319.26,1323.36,164931816.3158018,1323.36,10345090.0
2012-10-31,1323.87,1329.5,1320.45,1328.96,168481712.09182,1328.96,10374056.0
2012-11-01,1328.39,1338.76,1327.05,1337.05,205743930.071284,1337.05,10355056.0
2012-11-02,1335.52,1337.05,1327.11,1329.96,199531849.8929575,1329.96,10392398.0
2012-11-05,1319.87,1329.96,1313.16,1317.03,219285572.4843787,1317.03,10377168.0
2012-11-06,1319.37,1324.84,1317.03,1322.33,186902458.3624886,1322.33,10431124.0
2012-11-07,1327.35,1329.73,1321.21,1325.22,205405676.9902124,1325.22,10275782.0
2012-11-08,1313.1,1325.22,1312.4,1316.78,153962962.1913873,1316.78,10219708.0
2012-11-09,1320.35,1326.58,1316.78,1319.65,171329336.7531381,1319.65,10171028.0
2012-11-12,1315.99,1319.65,1306.24,1313.68,210153260.108991,1313.68,10313954.0
2012-11-13,1313.19,1314.94,1307.72,1309.42,199071757.0778561,1309.42,10564952.0
2012-11-14,1313.21,1320.06,1307.98,1318.96,218305922.201485,1318.96,10432948.0
2012-11-15,1315.47,1324.27,1314.76,1317.94,178925494.2520566,1317.94,10566412.0
2012-11-16,1317.73,1320.88,1314.0,1315.26,176819661.2628687,1315.26,10464222.0
2012-11-19,1320.52,1323.06,1314.89,1317.27,186051326.4814694,1317.27,10717076.0
2012-11-20,1324.17,1324.21,1317.27,1318.89,174085880.3158214,1318.89,10689320.0
2012-11-21,1320.52,1321.56,1315.3,1320.07,155554415.2121672,1320.07,10655120.0
2012-11-22,1322.14,1322.72,1319.61,1321.69,164666201.4065642,1321.69,10538566.0
2012-11-23,1320.32,1324.82,1317.05,1324.73,157660523.9261744,1324.73,10453354.0
2012-11-26,1325.82,1327.8,1323.93,1324.3,136168999.707119,1324.3,10517518.0
2012-11-27,1326.62,1326.91,1319.82,1319.96,149515551.4925291,1319.96,10398770.0
2012-11-28,1320.32,1322.2,1315.41,1315.79,138158599.3669358,1315.79,10140592.0
2012-11-29,1316.85,1317.35,1312.29,1312.46,158780701.9586266,1312.46,10218770.0
2012-11-30,1317.84,1322.62,1312.46,1322.35,179070494.8709056,1322.35,9920086.0
2012-12-03,1322.91,1338.05,1322.24,1333.67,174710305.1232122,1333.67,9741106.0
2012-12-04,1332.35,1333.67,1327.42,1330.43,133683953.1831511,1330.43,9575416.0
2012-12-05,1331.22,1341.55,1329.62,1339.29,155182217.3422333,1339.29,9522100.0
2012-12-06,1339.83,1345.42,1335.02,1336.71,180580792.8865447,1336.71,9442702.0
2012-12-07,1335.79,1343.64,1334.73,1343.64,172574908.3061796,1343.64,9697032.0
2012-12-10,1344.67,1354.68,1343.64,1353.67,172924588.6492058,1353.67,9648278.0
2012-12-11,1352.4,1354.56,1347.86,1349.08,148920966.2378022,1349.08,9352768.0
2012-12-12,1350.22,1352.76,1346.67,1350.96,165300215.3104478,1350.96,9417912.0
2012-12-13,1351.49,1352.35,1343.73,1345.17,141094210.8816944,1345.17,9174104.0
2012-12-14,1343.49,1358.71,1343.49,1358.6,191204408.9011324,1358.6,9151542.0
2012-12-17,1359.85,1371.98,1356.83,1369.09,188839149.4930952,1369.09,9229448.0
2012-12-18,1369.07,1373.95,1364.1,1367.23,184026066.4116927,1367.23,9066276.0
2012-12-19,1364.93,1367.23,1358.73,1363.07,158577308.9502727,1363.07,8955118.0
2012-12-20,1355.78,1363.07,1347.03,1352.22,162809715.5622764,1352.22,8819686.0
2012-12-21,1346.4,1356.28,1346.4,1349.91,160203779.0231008,1349.91,8659958.0
2012-12-24,1351.11,1355.14,1349.83,1351.91,119302544.8788098,1351.91,8788820.0
2012-12-25,1352.59,1361.36,1348.62,1357.13,186037141.9713222,1357.13,8836284.0
2012-12-26,1358.38,1361.71,1357.13,1360.75,150489748.5512192,1360.75,8886632.0
2012-12-27,1363.11,1374.34,1360.75,1367.79,194064747.5402282,1367.79,8645128.0
2012-12-28,1368.78,1372.1,1367.79,1371.87,134201029.1275699,1371.87,8325406.0
2012-12-31,1371.33,1381.8,1370.15,1378.96,139735040.7031106,1378.96,8101678.0
2013-01-04,1382.41,1384.24,1377.27,1381.29,132300243.4956515,1381.29,8220614.0
2013-01-07,1382.62,1390.22,1381.03,1382.6,187755305.8646056,1382.6,8647716.0
2013-01-08,1385.15,1387.36,1378.3,1384.39,166346621.6356977,1384.39,8661774.0
2013-01-09,1385.54,1386.09,1378.36,1379.8,147195970.4962189,1379.8,8645870.0
2013-01-10,1381.58,1384.38,1379.8,1383.42,130586123.5663841,1383.42,8742462.0
2013-01-11,1387.02,1388.06,1370.46,1370.52,155900020.9550862,1370.52,8473652.0
2013-01-14,1372.41,1384.3,1370.52,1380.48,176795428.1148633,1380.48,8568280.0
2013-01-15,1380.65,1382.59,1371.56,1371.64,157947185.8299501,1371.64,8565922.0
2013-01-16,1373.36,1375.83,1366.69,1373.41,150826561.7360124,1373.41,8458778.0
2013-01-17,1375.14,1375.7,1368.12,1373.26,134643904.459512,1373.26,8354006.0
2013-01-18,1380.01,1386.53,1373.26,1386.46,149432650.2301996,1386.46,8408220.0
2013-01-21,1386.17,1386.95,1379.97,1380.5,131536455.1101612,1380.5,8557724.0
2013-01-22,1381.56,1387.66,1380.5,1387.32,144698179.3583822,1387.32,8633814.0
2013-01-23,1389.15,1390.14,1384.95,1389.75,125218159.6042307,1389.75,8863606.0
2013-01-24,1387.48,1389.75,1377.06,1381.09,170799271.1061222,1381.09,8799682.0
2013-01-25,1383.15,1386.98,1381.09,1384.89,138897327.4299628,1384.89,8963514.0
2013-01-28,1383.3,1385.27,1380.26,1384.15,113175663.66964,1384.15,8959424.0
2013-01-29,1384.17,1391.31,1383.22,1390.14,110173357.3847072,1390.14,9041782.0
2013-01-30,1391.25,1400.9,1390.14,1398.88,144654614.8369364,1398.88,9203972.0
2013-01-31,1404.3,1406.88,1398.88,1406.43,121654079.3180651,1406.43,9094882.0
2013-02-01,1404.38,1409.03,1400.54,1408.69,137626910.0070953,1408.69,9247352.0
2013-02-04,1414.56,1420.59,1413.02,1416.64,130449210.8755672,1416.64,9113716.0
2013-02-05,1412.11,1416.06,1409.28,1410.4,143441486.9042966,1410.4,8840076.0
